
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.CampaignManager.Campaign:endDate]
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for endDate
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: campaign.end_date
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property endDate
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property name with lazy=false
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.CampaignManager.Campaign:name]
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for name
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: campaign.name
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property name
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property startDate with lazy=false
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.CampaignManager.Campaign:startDate]
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for startDate
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: campaign.start_date
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property startDate
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property status with lazy=false
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.CampaignManager.Campaign:status]
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for status
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: campaign.status
2024-12-19T13:59:14.275+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property status
2024-12-19T13:59:14.276+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.r.c.i.ClassLoaderServiceImpl       : HHH000194: Package not found or no package-info.java: com.contenttree.CampaignManager
2024-12-19T13:59:14.276+05:30 DEBUG 1968086 --- [contenttree] [           main] e.i.CallbackDefinitionResolverLegacyImpl : Adding prePersist as PrePersist callback for entity com.contenttree.CampaignManager.Campaign
2024-12-19T13:59:14.276+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.EntityBinder     : Binding entity from annotated class: com.contenttree.user.User
2024-12-19T13:59:14.276+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.EntityBinder     : Import with entity name User
2024-12-19T13:59:14.276+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.EntityBinder     : Bind entity com.contenttree.user.User on table user
2024-12-19T13:59:14.276+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedDiscriminatorColumn(column='DTYPE')
2024-12-19T13:59:14.279+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.internal.ClassLoaderAccessImpl  : Not known whether passed class name [com.contenttree.user.User] is safe
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.internal.ClassLoaderAccessImpl  : No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.contenttree.user.User
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property id with lazy=false
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:id]
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for id
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.id
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property id
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.BinderHelper     : #makeIdGenerator(BasicValue([Column(id)]), id, identity, , ...)
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property company with lazy=false
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:company]
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for company
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.company
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property company
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.280+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: IndexColumn(column='confirmationTokens_ORDER')
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn(column='confirmationTokens_KEY')
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn(column='confirmationTokens_KEY')
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.CollectionBinder    : Collection role: com.contenttree.user.User.confirmationTokens
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property confirmationTokens
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property country with lazy=false
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:country]
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for country
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.country
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property country
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: IndexColumn(column='downloadLogs_ORDER')
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn(column='downloadLogs_KEY')
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn(column='downloadLogs_KEY')
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.CollectionBinder    : Collection role: com.contenttree.user.User.downloadLogs
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property downloadLogs
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property dt1 with lazy=false
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:dt1]
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for dt1
2024-12-19T13:59:14.281+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.dt1
2024-12-19T13:59:14.282+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property dt1
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property email with lazy=false
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:email]
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for email
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.email
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property email
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property favorites with lazy=false
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:favorites]
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for favorites
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.favorites
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property favorites
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property ipAddress with lazy=false
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:ipAddress]
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for ipAddress
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.ip_address
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property ipAddress
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property isEnabled with lazy=false
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:isEnabled]
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for isEnabled
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.is_enabled
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property isEnabled
2024-12-19T13:59:14.283+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property isSubscriber with lazy=false
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:isSubscriber]
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for isSubscriber
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.is_subscriber
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property isSubscriber
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property jobTitle with lazy=false
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:jobTitle]
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for jobTitle
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.job_title
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property jobTitle
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property lastName with lazy=false
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:lastName]
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for lastName
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.last_name
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property lastName
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property name with lazy=false
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:name]
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for name
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.name
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property name
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn(column='user_id')
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: IndexColumn(column='newsLetterList_ORDER')
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn(column='newsLetterList_KEY')
2024-12-19T13:59:14.284+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn(column='newsLetterList_KEY')
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedJoinColumn()
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.CollectionBinder    : Collection role: com.contenttree.user.User.newsLetterList
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property newsLetterList
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property password with lazy=false
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:password]
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for password
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.password
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property password
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property phone with lazy=false
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:phone]
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for phone
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.phone
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property phone
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property savedPdf with lazy=false
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:savedPdf]
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for savedPdf
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.saved_pdf
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property savedPdf
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property status with lazy=false
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:status]
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for status
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.status
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property status
2024-12-19T13:59:14.285+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.AnnotatedColumn  : Binding column: AnnotatedColumn()
2024-12-19T13:59:14.286+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : MetadataSourceProcessor property viewdPdf with lazy=false
2024-12-19T13:59:14.286+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.m.internal.AbstractPropertyHolder  : Attempting to locate auto-apply AttributeConverter for property [com.contenttree.user.User:viewdPdf]
2024-12-19T13:59:14.286+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.model.internal.BasicValueBinder    : building BasicValue for viewdPdf
2024-12-19T13:59:14.286+05:30 DEBUG 1968086 --- [contenttree] [           main] org.hibernate.mapping.BasicValue         : Skipping column re-registration: user.viewd_pdf
2024-12-19T13:59:14.286+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.PropertyBinder   : Building property viewdPdf
2024-12-19T13:59:14.286+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.b.r.c.i.ClassLoaderServiceImpl       : HHH000194: Package not found or no package-info.java: com.contenttree.user
2024-12-19T13:59:14.287+05:30 DEBUG 1968086 --- [contenttree] [           main] e.i.CallbackDefinitionResolverLegacyImpl : Adding prePersist as PrePersist callback for entity com.contenttree.user.User
2024-12-19T13:59:14.287+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.EntityBinder     : Binding entity from annotated class: com.contenttree.CountryCode.Country
2024-12-19T13:59:14.287+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.EntityBinder     : Import with entity name Country
2024-12-19T13:59:14.287+05:30 DEBUG 1968086 --- [contenttree] [           main] o.h.boot.model.internal.EntityBinder     : Bind entity com.contenttree.CountryCode.Country on table country_code
